drive_id,sol_start,sol_end,n_segments,n_intermediate,path_m,straight_m,seg_straight_sum_m,excess_m,detour_ratio,wander_ratio,tilt_mean,tilt_max,n_i_rows,n_m_rows,frac_i,flag_zero_distance,flag_short_drive,flag_single_segment,flag_dist_anomaly,flag_impossible
210,762,762,1,0,217.686,160.30112439980806,160.30112439980806,57.38487560019195,1.3579817410205306,1.0,5.301470573,5.301470573,0,0,0.0,False,False,True,False,False
211,763,763,1,0,219.219,212.82245486102997,212.82245486103,6.396545138970026,1.0300557812057327,1.0000000000000002,14.28815685,14.28815685,0,0,0.0,False,False,True,False,False
212,764,764,1,0,166.318,158.40483498916558,158.40483498916558,7.913165010834433,1.0499553249834557,1.0,1.062062122,1.062062122,0,0,0.0,False,False,True,False,False
213,765,765,1,0,166.803,158.64113991673563,158.64113991673565,8.161860083264372,1.051448571836714,1.0000000000000002,1.397103403,1.397103403,0,0,0.0,False,False,True,False,False
214,766,766,2,1,57.25,51.06860108705845,51.53987124786155,6.181398912941553,1.121041085546947,1.0092281783869448,2.7889803559999997,3.530825551,1,0,0.5,False,False,False,False,False
215,768,768,1,0,100.53,82.0522879693643,82.0522879693643,18.4777120306357,1.2251943545746669,1.0,1.695051595,1.695051595,0,0,0.0,False,False,True,False,False
216,770,770,1,0,114.324,98.60945498289267,98.60945498289269,15.714545017107326,1.15936144277274,1.0000000000000002,2.834859684,2.834859684,0,0,0.0,False,False,True,False,False
217,775,775,1,0,2.461,1.0514242723371194,1.0514242723371194,1.4095757276628804,2.340634570409581,1.0,4.395543133,4.395543133,0,0,0.0,False,True,True,False,False
218,784,784,2,1,25.378,23.64250039621395,24.144862568036665,1.7354996037860495,1.0734059246992322,1.021248267459188,9.8959996805,11.13931334,0,1,0.0,False,False,False,False,False
219,793,793,1,0,20.991,10.243091574108798,10.243091574108798,10.747908425891202,2.0492836413821016,1.0,13.60751825,13.60751825,0,0,0.0,False,False,True,False,False
220,795,795,1,0,7.431,5.20790024860352,5.20790024860352,2.2230997513964796,1.4268706475306618,1.0,18.27558605,18.27558605,0,0,0.0,False,False,True,False,False
221,797,797,1,0,2.927,2.189749072054869,2.1897490720548687,0.7372509279451309,1.336682836108382,0.9999999999999998,15.09282146,15.09282146,0,0,0.0,False,True,True,False,False
222,816,816,2,1,48.655,46.12688328966742,46.340160567534326,2.528116710332583,1.0548078805683991,1.0046237088365058,6.844368742,9.35725975,1,0,0.5,False,False,False,False,False
223,818,818,2,1,39.194,31.257699227535706,32.56210864511338,7.936300772464296,1.2538990702640394,1.0417308199199955,4.9659996695,5.828042264,0,1,0.0,False,False,False,False,False
224,821,821,2,1,10.971,2.905874050973746,10.730099193565076,8.065125949026253,3.7754561304278362,3.6925548063480127,7.383258001,9.527032645,0,1,0.0,False,True,False,False,False
225,836,836,1,0,150.83,88.8409300494813,88.8409300494813,61.98906995051871,1.6977535007343232,1.0,4.019879179,4.019879179,0,0,0.0,False,False,True,False,False
226,838,838,1,0,100.146,88.8955563566639,88.8955563566639,11.250443643336098,1.1265579979970812,1.0,2.328589527,2.328589527,0,0,0.0,False,False,True,False,False
227,843,843,2,1,17.863,10.380925295811084,16.469858433210288,7.482074704188916,1.7207521960694667,1.586550135357993,3.962968946,6.361766418,0,1,0.0,False,False,False,False,False
228,848,848,2,1,14.243,1.8518666258196739,11.672802775803927,12.391133374180326,7.691158640377656,6.303263211861873,2.6724905804,4.348017092,0,1,0.0,False,True,False,False,False
229,854,854,1,0,63.915,53.170725855140354,53.170725855140354,10.744274144859645,1.202071233222048,1.0,3.324842379,3.324842379,0,0,0.0,False,False,True,False,False
230,856,856,2,1,15.07,13.744688465472509,14.092209123937234,1.3253115345274917,1.0964235411996972,1.025283996748105,2.9697612860000002,4.932971378,0,1,0.0,False,False,False,False,False
231,866,866,1,0,119.993,96.39196095632464,96.39196095632464,23.601039043675357,1.2448444746794707,1.0,3.089842102,3.089842102,0,0,0.0,False,False,True,False,False
232,868,868,1,0,95.425,80.74174719986311,80.74174719986311,14.683252800136884,1.1818545338607904,1.0,6.719691609,6.719691609,0,0,0.0,False,False,True,False,False
233,870,870,1,0,128.43,101.19007645062104,101.19007645062104,27.23992354937897,1.2691956020279476,1.0,1.225858605,1.225858605,0,0,0.0,False,False,True,False,False
234,871,871,2,1,73.673,70.35441226390367,70.39387181752637,3.318587736096333,1.0471695751454522,1.000560868214984,2.8128590465,3.595912682,1,0,0.5,False,False,False,False,False
235,872,872,1,0,10.854,3.4682081827935334,3.4682081827935334,7.385791817206465,3.129569918509748,1.0,4.723172988,4.723172988,0,0,0.0,False,True,True,False,False
236,884,884,1,0,108.78,45.793550856032816,45.79355085603282,62.986449143967185,2.375443658911403,1.0000000000000002,1.480453298,1.480453298,0,0,0.0,False,False,True,False,False
237,885,885,1,0,138.213,135.55073822749523,135.55073822749523,2.6622617725047633,1.0196403339983047,1.0,0.8026174089,0.8026174089,0,0,0.0,False,False,True,False,False
238,886,886,1,0,4.351,1.1730903630903473,1.1730903630903473,3.1779096369096527,3.7090066860134128,1.0,0.9249142638,0.9249142638,0,0,0.0,False,True,True,False,False
239,896,896,1,0,169.856,145.165377745487,145.165377745487,24.690622254512988,1.1700861640562954,1.0,1.623360484,1.623360484,0,0,0.0,False,False,True,False,False
240,897,897,1,0,0.047,0.04360045887500956,0.0436004588750095,0.0033995411249904406,1.0779703061093,0.9999999999999986,1.621185506,1.621185506,0,0,0.0,False,True,True,False,False
241,899,899,1,0,6.214,6.0914051749318805,6.0914051749318805,0.12259482506811992,1.020125869409022,1.0,2.104090682,2.104090682,0,0,0.0,False,False,True,False,False
242,903,903,1,0,16.64,15.454786508326,15.454786508326,1.1852134916740003,1.076689088589835,1.0,3.720415707,3.720415707,0,0,0.0,False,False,True,False,False
243,905,905,1,0,127.433,26.850099757596393,26.850099757596396,100.58290024240361,4.746090373982571,1.0000000000000002,5.1790037,5.1790037,0,0,0.0,False,False,True,False,False
244,907,907,3,2,21.343,13.738481757308437,18.524978004814344,7.604518242691563,1.5535195501967458,1.348400669889134,4.727057133,8.079400009,0,2,0.0,False,False,False,False,False
245,909,909,2,1,473.956,397.9926075858913,398.8653056706021,75.96339241410874,1.190866340143554,1.002192749483475,4.443226013,6.637240948,0,1,0.0,False,False,False,False,False
246,911,911,2,1,20.862,9.159442614063742,14.923281976681032,11.702557385936256,2.2776495119875224,1.6292783966752824,0.73024268335,1.182453027,0,1,0.0,False,False,False,False,False
247,925,925,1,0,9.531,8.14385344838709,8.14385344838709,1.3871465516129113,1.1703304904004184,1.0,6.325871871,6.325871871,0,0,0.0,False,False,True,False,False
248,926,926,1,0,124.454,107.45473780608728,107.45473780608728,16.999262193912713,1.1581992803759809,1.0,2.417772229,2.417772229,0,0,0.0,False,False,True,False,False
249,927,927,1,0,186.898,174.77559133079527,174.7755913307953,12.12240866920473,1.0693598492609921,1.0000000000000002,3.156603576,3.156603576,0,0,0.0,False,False,True,False,False
250,929,929,1,0,79.084,68.25899047020636,68.25899047020636,10.825009529793647,1.158587307770374,1.0,1.325535058,1.325535058,0,0,0.0,False,False,True,False,False
251,931,931,1,0,91.804,64.2146604828855,64.2146604828855,27.589339517114496,1.429642379320336,1.0,5.640115532,5.640115532,0,0,0.0,False,False,True,False,False
252,932,932,1,0,178.206,109.82638584614504,109.82638584614504,68.37961415385494,1.6226155365764965,1.0,2.606372109,2.606372109,0,0,0.0,False,False,True,False,False
253,933,933,1,0,10.745,6.700379466963537,6.700379466963537,4.044620533036462,1.603640518119699,1.0,1.750287291,1.750287291,0,0,0.0,False,False,True,False,False
254,950,950,2,1,298.009,219.40267704848992,220.40975050815524,78.6063229515101,1.3582742198452638,1.0045900691514478,4.544539207,6.292896285,1,0,0.5,False,False,False,False,False
255,952,952,1,0,165.064,130.78090971153145,130.78090971153145,34.28309028846854,1.262141396355845,1.0,5.135456408,5.135456408,0,0,0.0,False,False,True,False,False
256,957,957,1,0,27.826,7.570511277355502,7.570511277355502,20.2554887226445,3.6755773791965156,1.0,7.801613653,7.801613653,0,0,0.0,False,False,True,False,False
257,958,958,1,0,105.37,79.93411114812604,79.93411114812604,25.43588885187397,1.3182106923630974,1.0,4.832745824,4.832745824,0,0,0.0,False,False,True,False,False
258,959,959,1,0,292.139,258.0909053124759,258.0909053124759,34.0480946875241,1.131922876733302,1.0,2.203845547,2.203845547,0,0,0.0,False,False,True,False,False
259,960,960,1,0,41.083,40.11554652490323,40.11554652490323,0.967453475096768,1.0241166719365566,1.0,3.444263922,3.444263922,0,0,0.0,False,False,True,False,False
260,991,991,1,0,10.574,7.483851548564535,7.483851548564535,3.090148451435465,1.4129088386351252,1.0,6.379812041,6.379812041,0,0,0.0,False,False,True,False,False
261,993,993,1,0,84.974,74.28543777223406,74.28543777223405,10.688562227765942,1.1438850271104015,0.9999999999999998,0.5403282147,0.5403282147,0,0,0.0,False,False,True,False,False
262,994,994,1,0,144.854,125.43353264987333,125.43353264987331,19.420467350126685,1.1548267591596553,0.9999999999999999,8.513861796,8.513861796,0,0,0.0,False,False,True,False,False
263,997,997,2,1,160.545,129.0635886879593,141.29097095902924,31.481411312040677,1.2439217104690476,1.0947392087526127,4.492341065,6.377768346,1,0,0.5,False,False,False,False,False
264,998,998,1,0,79.079,30.970943188575692,30.97094318857569,48.108056811424305,2.5533287610423825,0.9999999999999999,10.92869248,10.92869248,0,0,0.0,False,False,True,False,False
265,999,999,1,0,226.551,194.93143734417345,194.93143734417345,31.61956265582654,1.1622086364653366,1.0,3.520193471,3.520193471,0,0,0.0,False,False,True,False,False
266,1000,1000,1,0,14.098,13.99480850158562,13.994808501585618,0.10319149841438069,1.0073735555868941,0.9999999999999999,8.338063584,8.338063584,0,0,0.0,False,False,True,False,False
267,1001,1001,1,0,136.402,18.69455107833027,18.69455107833027,117.70744892166971,7.296350654716171,1.0,8.51281195,8.51281195,0,0,0.0,False,False,True,False,False
268,1002,1002,1,0,128.485,109.08615303965448,109.08615303965448,19.398846960345537,1.1778305167044782,1.0,5.269637401,5.269637401,0,0,0.0,False,False,True,False,False
269,1004,1004,1,0,7.741,7.542297395221533,7.542297395221533,0.19870260477846635,1.0263451034036866,1.0,7.009144708,7.009144708,0,0,0.0,False,False,True,False,False
270,1006,1006,1,0,49.167,36.937333660954714,36.93733366095472,12.229666339045288,1.3310922886665444,1.0000000000000002,9.756387649,9.756387649,0,0,0.0,False,False,True,False,False
271,1007,1007,1,0,207.204,176.51310263001972,176.51310263001972,30.69089736998029,1.17387319645222,1.0,3.458517712,3.458517712,0,0,0.0,False,False,True,False,False
272,1018,1018,1,0,181.067,147.46878097060497,147.46878097060497,33.59821902939504,1.2278327576064536,1.0,8.057655778,8.057655778,0,0,0.0,False,False,True,False,False
273,1019,1019,1,0,108.504,27.648864713900625,27.648864713900625,80.85513528609938,3.9243564291972177,1.0,4.66125218,4.66125218,0,0,0.0,False,False,True,False,False
274,1021,1021,1,0,47.159,31.12383493401656,31.123834934016564,16.03516506598344,1.5152053112985098,1.0000000000000002,5.507035226,5.507035226,0,0,0.0,False,False,True,False,False
275,1041,1041,1,0,202.477,127.09763260112118,127.09763260112118,75.37936739887883,1.5930823875803166,1.0,1.597624656,1.597624656,0,0,0.0,False,False,True,False,False
276,1042,1042,1,0,165.485,68.04359885470738,68.04359885470738,97.44140114529263,2.43204361299816,1.0,9.119633181,9.119633181,0,0,0.0,False,False,True,False,False
277,1043,1043,2,1,15.361,14.913115033347093,15.105885744026804,0.4478849666529072,1.030032958617391,1.0129262538543193,4.4504691985000004,5.750889978,0,1,0.0,False,False,False,False,False
278,1045,1045,2,1,197.803,152.958106944032,157.502348469038,44.84489305596799,1.293184153177163,1.0297090596621252,2.1575481723,3.997926592,1,0,0.5,False,False,False,False,False
279,1046,1046,1,0,206.651,168.38796339702466,168.38796339702466,38.26303660297535,1.2272314233812476,1.0,5.82436606,5.82436606,0,0,0.0,False,False,True,False,False
280,1047,1047,1,0,93.779,84.85225154376121,84.85225154376123,8.926748456238784,1.1052034364890713,1.0000000000000002,5.01510777,5.01510777,0,0,0.0,False,False,True,False,False
281,1049,1049,1,0,66.061,46.15346358620909,46.15346358620909,19.907536413790915,1.4313335309408803,1.0,7.042391297,7.042391297,0,0,0.0,False,False,True,False,False
282,1052,1052,2,1,119.556,100.74001915756791,101.04751937544725,18.815980842432083,1.1867776182670953,1.0030524137324053,6.2736897845,7.140952809,1,0,0.5,False,False,False,False,False
283,1055,1055,1,0,0.016,0.016124515020669746,0.0161245150206697,-0.00012451502066974582,0.9922779060015057,0.9999999999999972,7.102583232,7.102583232,0,0,0.0,False,True,True,False,False
284,1059,1059,1,0,2.781,2.779938308487455,2.779938308487455,0.0010616915125449822,1.0003819118968589,1.0,12.28966326,12.28966326,0,0,0.0,False,True,True,False,False
285,1063,1063,1,0,22.695,22.678623349132522,22.67862334913252,0.016376650867478304,1.0007221183850254,0.9999999999999999,4.127491898,4.127491898,0,0,0.0,False,False,True,False,False
286,1066,1066,1,0,16.282,11.099754277049204,11.099754277049204,5.182245722950796,1.466879319451787,1.0,2.90087547,2.90087547,0,0,0.0,False,False,True,False,False
287,1068,1068,1,0,3.531,2.9165476166770516,2.916547616677052,0.6144523833229485,1.2106779878406444,1.0000000000000002,8.524216221,8.524216221,0,0,0.0,False,True,True,False,False
288,1084,1084,1,0,5.53,1.058422410980804,1.058422410980804,4.471577589019196,5.224757093791634,1.0,9.219092761,9.219092761,0,0,0.0,False,True,True,False,False
289,1092,1092,1,0,2.445,2.3217734603735503,2.3217734603735503,0.12322653962644958,1.0530743165642973,1.0,9.92735634,9.92735634,0,0,0.0,False,True,True,False,False
290,1096,1096,1,0,52.053,41.03300648197138,41.03300648197138,11.01999351802862,1.2685641258792593,1.0,13.212534,13.212534,0,0,0.0,False,False,True,False,False
291,1100,1100,1,0,33.22,18.295191609184517,18.29519160918452,14.924808390815482,1.8157776485556434,1.0000000000000002,8.888875372,8.888875372,0,0,0.0,False,False,True,False,False
292,1101,1101,1,0,92.764,76.18224596281725,76.18224596281725,16.581754037182748,1.2176590336451345,1.0,1.207590471,1.207590471,0,0,0.0,False,False,True,False,False
293,1102,1102,1,0,33.847,13.656893497407152,13.656893497407152,20.190106502592847,2.4783820717666187,1.0,3.198803237,3.198803237,0,0,0.0,False,False,True,False,False
294,1103,1103,1,0,52.452,44.27804715676364,44.27804715676364,8.173952843236357,1.1846050891607074,1.0,8.059414141,8.059414141,0,0,0.0,False,False,True,False,False
295,1106,1106,1,0,0.999,0.9984513012487748,0.9984513012487748,0.0005486987512252073,1.0005495498383736,1.0,10.55381245,10.55381245,0,0,0.0,False,True,True,False,False
296,1108,1108,2,1,56.591,32.25199246566237,36.081923613019065,24.339007534337632,1.7546512842656332,1.1187502183449378,4.6398120065,4.805810425,0,1,0.0,False,False,False,False,False
297,1109,1109,1,0,41.164,37.842531852249486,37.842531852249486,3.3214681477505152,1.0877707696915917,1.0,6.820156087,6.820156087,0,0,0.0,False,False,True,False,False
298,1110,1110,1,0,23.942,18.68342840578442,18.68342840578442,5.2585715942155815,1.2814564586330162,1.0,5.214819308,5.214819308,0,0,0.0,False,False,True,False,False
299,1114,1114,1,0,29.566,25.917212697684626,25.917212697684626,3.648787302315373,1.140786254481808,1.0,3.18692952,3.18692952,0,0,0.0,False,False,True,False,False
300,1115,1115,1,0,51.252,47.576720210544714,47.57672021054472,3.6752797894552884,1.0772495408088412,1.0000000000000002,7.18895478,7.18895478,0,0,0.0,False,False,True,False,False
301,1116,1116,1,0,54.543,50.05285319488555,50.05285319488556,4.490146805114449,1.08970810889904,1.0000000000000002,12.92591277,12.92591277,0,0,0.0,False,False,True,False,False
302,1117,1117,1,0,64.282,57.43484957759988,57.43484957759988,6.847150422400119,1.1192159546469949,1.0,8.229416359,8.229416359,0,0,0.0,False,False,True,False,False
303,1118,1118,1,0,53.425,33.87657528434265,33.87657528434265,19.548424715657347,1.5770484339570299,1.0,3.811330069,3.811330069,0,0,0.0,False,False,True,False,False
304,1120,1120,2,1,56.974,54.459476467008756,54.810119727219245,2.514523532991241,1.046172377997694,1.0064386087226327,5.5056453585,7.073899721,0,1,0.0,False,False,False,False,False
305,1122,1122,1,0,70.97,50.530384245247035,50.53038424524704,20.439615754752964,1.4045014907377347,1.0000000000000002,7.827420174,7.827420174,0,0,0.0,False,False,True,False,False
306,1124,1124,1,0,34.469,10.764820713918827,10.764820713918828,23.704179286081175,3.202004094265301,1.0000000000000002,10.87294931,10.87294931,0,0,0.0,False,False,True,False,False
307,1129,1129,1,0,2.537,0.3649273903986101,0.3649273903986101,2.17207260960139,6.952067909259525,1.0,12.07147883,12.07147883,0,0,0.0,False,True,True,False,False
308,1131,1131,1,0,15.121,11.333441666282468,11.333441666282468,3.7875583337175325,1.3341931290814952,1.0,8.837505094,8.837505094,0,0,0.0,False,False,True,False,False
309,1134,1134,2,1,58.139,38.832894831404616,39.5390604016232,19.306105168595387,1.4971585366585216,1.0181847264615334,5.219468758,5.905436606,0,1,0.0,False,False,False,False,False
310,1136,1136,2,1,38.681,36.63729274942231,36.64611798099258,2.0437072505776896,1.0557821579382367,1.0002408811052341,5.030283938,5.964147075,0,1,0.0,False,False,False,False,False
311,1137,1137,2,1,34.043,32.318669418822516,32.79260121710357,1.7243305811774832,1.0533540090661413,1.0146643350980604,7.76170067,8.829568763,0,1,0.0,False,False,False,False,False
312,1138,1138,2,1,28.134,27.352960571085866,27.413852930239813,0.7810394289141342,1.0285541094129222,1.0022261706916769,10.6193400025,12.30720953,0,1,0.0,False,False,False,False,False
313,1140,1140,2,1,46.692,44.20304733798199,44.241192465162094,2.488952662018008,1.0563072641346911,1.0008629524315018,4.1215282085,4.669351078,0,1,0.0,False,False,False,False,False
314,1142,1142,1,0,70.434,64.71090431303874,64.71090431303874,5.723095686961258,1.088440978343863,1.0,15.75000756,15.75000756,0,0,0.0,False,False,True,False,False
315,1143,1143,1,0,41.299,34.13224922303875,34.13224922303875,7.166750776961251,1.2099700705373908,1.0,7.594691884,7.594691884,0,0,0.0,False,False,True,False,False
316,1144,1144,2,1,52.112,40.39141192152892,40.39212601632033,11.720588078471081,1.2901752506508424,1.0000176793718625,3.3194558450000002,3.887305746,0,1,0.0,False,False,False,False,False
317,1145,1145,3,2,42.253,38.832938196630245,39.82911688630144,3.420061803369755,1.0880711571720971,1.0256529311438412,12.371252293333333,14.49315934,0,2,0.0,False,False,False,False,False
318,1148,1148,2,1,39.445,34.932154613746064,35.1492157026929,4.512845386253936,1.1291888644188612,1.0062137904560122,14.387610625,14.41240517,0,1,0.0,False,False,False,False,False
319,1150,1150,1,0,16.461,9.754095806663322,9.754095806663322,6.706904193336676,1.6875987612050092,1.0,14.55202175,14.55202175,0,0,0.0,False,False,True,False,False
320,1154,1154,1,0,0.408,0.4085400844616533,0.4085400844616533,-0.0005400844616533229,0.9986780135360157,1.0,17.88214516,17.88214516,0,0,0.0,False,True,True,False,False
321,1156,1156,1,0,16.849,15.760579463340363,15.760579463340363,1.088420536659637,1.069059677608386,1.0,15.6963061,15.6963061,0,0,0.0,False,False,True,False,False
322,1157,1157,1,0,14.196,13.526646443369565,13.526646443369565,0.6693535566304352,1.04948407274728,1.0,14.18360621,14.18360621,0,0,0.0,False,False,True,False,False
323,1158,1158,2,1,33.542,32.77369391715168,32.77610772717737,0.7683060828483192,1.023442767385041,1.0000736508381323,10.976369455,11.44183078,0,1,0.0,False,False,False,False,False
324,1159,1159,2,1,22.141,16.751575567862997,17.23498997921821,5.389424432137002,1.321726419721159,1.0288578473945231,8.6963089195,11.18422046,0,1,0.0,False,False,False,False,False
325,1162,1162,1,0,200.053,165.72402096545366,165.72402096545366,34.328979034546336,1.2071454628879807,1.0,4.208922432,4.208922432,0,0,0.0,False,False,True,False,False
326,1168,1168,2,1,128.866,118.43922556313973,118.52583580560328,10.426774436860285,1.088034807617868,1.0007312631609313,3.6090444095,5.265130116,1,0,0.5,False,False,False,False,False
327,1170,1170,2,1,128.801,121.57801318509091,121.96387034323651,7.222986814909078,1.0594103047556203,1.0031737412714432,1.6208985230000001,1.896902007,1,0,0.5,False,False,False,False,False
328,1171,1171,1,0,193.911,192.31742529735303,192.31742529735303,1.5935747026469755,1.0082861690779348,1.0,0.3642571888,0.3642571888,0,0,0.0,False,False,True,False,False
329,1174,1174,1,0,120.175,115.53870501652254,115.53870501652256,4.636294983477455,1.0401276350017463,1.0000000000000002,2.993351398,2.993351398,0,0,0.0,False,False,True,False,False
330,1175,1175,1,0,139.235,133.69179249331683,133.69179249331685,5.5432075066831885,1.041462586470746,1.0000000000000002,6.081789094,6.081789094,0,0,0.0,False,False,True,False,False
331,1176,1176,2,1,30.012,28.491666588544337,28.509443481881362,1.5203334114556633,1.053360634651921,1.0006239330816882,3.715105621,4.814641471,0,1,0.0,False,False,False,False,False
332,1177,1177,2,1,30.985,25.874508478497255,26.189509477551304,5.110491521502745,1.1975106706181402,1.0121741829150428,1.851496774,2.346973081,0,1,0.0,False,False,False,False,False
333,1182,1182,1,0,114.764,106.50981157655953,106.50981157655951,8.254188423440468,1.0774969770508638,0.9999999999999999,10.11258955,10.11258955,0,0,0.0,False,False,True,False,False
334,1183,1183,1,0,16.212,10.073054055059956,10.073054055059956,6.138945944940044,1.6094423708424648,1.0,14.30503998,14.30503998,0,0,0.0,False,False,True,False,False
335,1185,1185,2,1,12.857,10.411387996154584,11.495272172592768,2.445612003845415,1.234897787379425,1.1041056367161144,14.019073215,14.80409447,0,1,0.0,False,False,False,False,False
336,1189,1189,2,1,10.72,3.2221539383346745,9.681937132760327,7.497846061665326,3.3269670553171906,3.0048027865994205,11.325916685,12.22523791,0,1,0.0,False,True,False,False,False
337,1195,1195,1,0,0.353,0.35259750424184594,0.3525975042418459,0.00040249575815404226,1.0011415161857695,0.9999999999999999,12.41078105,12.41078105,0,0,0.0,False,True,True,False,False
338,1204,1204,1,0,16.023,9.181404249735419,9.18140424973542,6.841595750264581,1.7451578826258234,1.0000000000000002,12.33239033,12.33239033,0,0,0.0,False,False,True,False,False
339,1206,1206,2,1,23.815,16.934703599880237,17.827626358401098,6.880296400119764,1.4062838395452295,1.052727392201135,10.58233775,10.89336721,0,1,0.0,False,False,False,False,False
340,1210,1210,2,1,14.816,13.641853430526858,13.673600174594412,1.1741465694731428,1.0860694315074308,1.0023271576863972,12.678500071999999,17.01038714,0,1,0.0,False,False,False,False,False
341,1219,1219,1,0,132.516,122.23760895031809,122.23760895031808,10.2783910496819,1.0840853411478248,0.9999999999999999,1.060930275,1.060930275,0,0,0.0,False,False,True,False,False
342,1220,1220,1,0,41.009,40.864817459288275,40.86481745928828,0.14418254071172498,1.0035282805522223,1.0000000000000002,3.777581319,3.777581319,0,0,0.0,False,False,True,False,False
343,1224,1224,2,1,163.364,138.85885294796677,140.59996330086864,24.505147052033237,1.176475223090139,1.0125387061461202,2.1760600945,3.515928033,1,0,0.5,False,False,False,False,False
344,1226,1226,1,0,131.564,122.82243288564578,122.82243288564578,8.741567114354211,1.0711723983068555,1.0,3.698812124,3.698812124,0,0,0.0,False,False,True,False,False
345,1227,1227,1,0,22.988,21.168526472163293,21.168526472163293,1.8194735278367062,1.0859518271254884,1.0,6.152726305,6.152726305,0,0,0.0,False,False,True,False,False
346,1230,1230,1,0,75.852,67.78770437900172,67.78770437900172,8.06429562099828,1.118963987567874,1.0,8.700339396,8.700339396,0,0,0.0,False,False,True,False,False
